         1        25         1         0
         2        25         1         0
         3       241         1         0
         4       241         1         0
         5       241         1         0
         6       135         2         0
         7       135         2         0
         8       135         3         0
         9       241         3         0
        10       135         4         0
        11       135         4         0
        12       135         4         0
        14       135        12         0
        15       135        12         0
        16       135        12         0
        17       135        13         0
        18       135        13         0
        19       135        13         0
        20       135        12         0
        21       135         7         0
        22       135        13         0
        23       135         9         0
        24       135        13         0
        25       135         9         0
        26       135         9         0
        27       135         9         0
        28       135        13         0
        29       135         9         0
        30       135        12         0
        31       135        10         0
        32       135        10         0
        33       135        12         0
        34       135        10         0
        35       135         8         0
        36       135        10         0
        37       135         8         0
        38       135         6         0
        39       135        11         0
        40       135        10         0
        41       135         9         0
        42       135        11         0
        43       135        10         0
        44       135        11         0
        45       135         6         0
        46       135        11         0
        47       135        11         0
        48       135         7         0
        49       135        11         0
        50       135        16         0
        51       135        17         0
        52       135        18         0
        53       135        17         0
        54       135        18         0
        55       135        18         0
        56       135        17         0
        57       135        17         0
        58       135        14         0
        59       135        14         0
        60       135        18         0
        61       135        17         0
        62       135        15         0
        63       135        15         0
        64       135        18         0
        65       135        18         0
        66       135        17         0
        67       135        16         0
        68       135        23         0
        69       135        23         0
        70       135        23         0
        71       135        23         0
        72       135        21         1
        73       135        21         1
        74       135        22         1
        75       135        22         1
        76       135        23         0
        77       135        23         0
        78       135        19         0
        79       135        22         0
        80       135        22         0
        81       135        20         0
        82       135        22         0
        83       135        22         0
        84       135        19         0
        85       135        20         0
        86       135        28         0
        87       135        28         0
        88       135        28         0
        89       135        28         0
        90       135        28         0
        91       135        28         0
        92       135        27         0
        93       135        24         0
        94       135        25         1
        95       135        26         0
        96       135        27         0
        97       135        25         0
        98       135        27         0
        99       135        27         0
       100       135        24         0
       101       135        27         0
       102       135        27         0
       103       135        26         0
       104       135        29         0
       105       135        32         0
       106       135        30         0
       107       135        32         0
       108       135        32         0
       109       135        30         0
       110       135        29         0
       111       135        32         0
       112       135        32         0
       113       135        31         0
       114       135        32         0
       115       135        31         0
       116       135        37         0
       117       135        36         0
       118       135        36         0
       119       135        36         0
       120       135        37         0
       121       135        37         0
       122       135        37         0
       123       135        36         0
       124       135        37         0
       125       135        36         0
       126       135        37         0
       127       135        33         0
       128       135        33         1
       129       135        34         1
       130       135        34         1
       131       135        35         1
       132       135        36         0
       133       135        35         0
       134       135        43         0
       135       135        43         0
       136       135        39         0
       137       135        39         0
       138       135        42         0
       139       135        43         0
       140       135        43         0
       141       135        41         0
       142       135        42         0
       143       135        43         0
       144       135        42         0
       145       135        42         0
       146       135        42         0
       147       135        41         0
       148       135        43         0
       149       135        40         0
       150       135        42         0
       151       135        38         0
       152       135        40         0
       153       135        38         0
       154       135        46         0
       155       135        46         0
       156       135        46         0
       157       135        46         0
       158       135        46         0
       159       135        46         0
       160       135        45         0
       161       135        44         0
       162       135        44         0
       163       135        45         0
       164       135        51         0
       165       135        51         0
       166       135        51         0
       167       135        51         0
       168       135        51         0
       169       135        47         1
       170       135        49         1
       171       135        50         1
       172       135        50         1
       173       135        50         1
       174       135        50         1
       175       135        51         0
       176       135        48         0
       177       135        49         0
       178       135        48         0
       179       135        50         0
       180       135        47         0
       181       135        50         0
       182       135        56         0
       183       135        56         0
       184       135        56         0
       185       135        56         0
       186       135        56         0
       187       135        54         1
       188       135        54         1
       189       135        55         1
       190       135        55         1
       191       135        55         1
       192       135        55         1
       193       135        55         1
       194       135        55         0
       195       135        56         0
       196       135        52         0
       197       135        53         0
       198       135        53         0
       199       135        52         0
       200       135        61         0
       201       135        61         0
       202       135        61         0
       203       135        61         0
       204       135        58         0
       205       135        60         1
       206       135        60         1
       207       135        60         1
       208       135        60         1
       209       135        60         1
       210       135        61         0
       211       135        57         0
       212       135        61         0
       213       135        57         0
       214       135        59         0
       215       135        59         0
       216       135        60         0
       217       135        58         0
       218       135        66         0
       219       135        66         0
       220       135        66         0
       221       135        66         0
       222       135        66         0
       223       135        66         0
       224       135        63         0
       225       135        63         1
       226       135        62         0
       227       135        64         0
       228       135        65         0
       229       135        64         0
       230       135        62         0
       231       135        65         0
       232       135        71         0
       233       135        71         0
       234       135        71         0
       235       135        71         0
       236       135        71         0
       237       135        69         0
       238       135        69         0
       239       135        67         0
       240       135        70         0
       241       135        68         0
       242       135        71         0
       243       135        68         0
       244       135        67         0
       245       135        70         0
       246       135        72         1
       247       135        72         0
       248       135        72         0
       250       135        77         0
       251       135        78         0
       252       135        77         0
       253       135        78         0
       254       135        77         0
       255       135        77         0
       256       135        77         0
       257       135        78         0
       259       135        77         0
       260       135        78         0
       261       135        78         0
       262       135        78         0
       263       135        77         0
       264       135        75         0
       265       135        76         0
       266       135        75         0
       267       135        75         0
       268       135        76         0
       269       135        75         0
       270       135        76         0
       271       135        76         0
       272       135        76         0
       273       135        75         0
       274       135        76         0
       275       135        75         0
       277       135        81         0
       278       135        81         0
       279       135        81         0
       280       135        81         0
       281       135        81         0
       282       135        81         0
       283       135        81         0
       285       135        83         0
       286       135        83         0
       287       135        83         0
       288       135        83         0
       289       135        83         0
       290       135        83         0
       291       135        83         0
       293       135        86         1
       294       135        86         1
       295       135        86         1
       296       135        86         0
       297       135        86         0
       298       135        85         0
       299       135        85         0
       300       135        86         0
       301       135        85         0
       302       135        85         0
       303       135        85         0
       304       135        84         0
       305       135        84         0
       306       135        85         0
       307       135        87         0
       308       135        87         0
       309       135        87         0
       310       135        87         0
       311       135        87         0
       312       135        87         0
       313       135        90         1
       314       135        90         1
       315       135        90         0
       316       135        90         0
       317       135        90         0
       318       135        91         0
       319       135        91         0
       320       135        88         0
       321       135        88         0
       322       135        90         0
       323       135        91         0
       324       135        91         0
       325       135        89         0
       326       135        88         0
       327       135        88         0
       328       135        88         0
       329       135        89         0
       330       135        91         0
       331       135        88         0
       332       135        89         0
       333       135        89         0
       334       135        89         0
       335       135        89         0
       336       135        91         0
       337       135        94         0
       338       135        96         0
       339       135        92         0
       340       135        93         0
       341       135        93         0
       342       135        93         0
       343       135        93         0
       344       135        92         0
       345       135        96         0
       346       135        95         0
       347       135        95         0
       348       135        95         0
       349       135        94         0
       350       135        94         0
       351       135        96         0
       352       135        96         0
       353       135        93         0
       354       135        95         0
       355       135        96         0
       356       135        94         0
       357       135        92         0
       358       135        95         0
       359       135        95         0
       360       135        92         0
       361       135        94         0
       362       135        96         0
       363       135        93         0
       364       135        96         0
       365       135        94         0
       366       135        92         0
       367       135        92         0
       368       135        92         0
       369       135        94         0
       370       135        97         1
       371       135        97         0
       372       135        97         0
       373       135        97         0
       374       135        97         0
       375       135        97         0
       376       135       101         1
       377       135       102         0
       378       135       101         0
       379       135       103         0
       380       135       103         0
       381       135        98         0
       382       135       103         0
       383       135       102         0
       384       135       103         0
       385       135       101         0
       386       135        99         0
       387       135       102         0
       388       135        98         0
       389       135        98         0
       390       135       101         0
       391       135        99         0
       392       135       100         0
       393       135        98         0
       394       135       100         0
       395       135       103         0
       396       135        99         0
       397       135        99         0
       398       135        99         0
       399       135        98         0
       400       135       100         0
       401       135        99         0
       402       135       100         0
       403       135       101         0
       404       135       101         0
       405       135       103         0
       406       135       100         0
       407       135        98         0
       408       135       100         0
       409       135       102         0
       410       135       102         0
       411       135       100         0
       412       135       102         0
       413       135       105         0
       414       135       105         0
       415       135       105         0
       416       135       105         0
       417       135       105         0
       418       135       105         0
       419       135       104         0
       420       135       104         0
       421       135       104         0
       422       135       104         0
       423       135       104         0
       424       135       104         0
       425       135       108         0
       426       135       108         0
       427       135       108         0
       428       135       108         0
       429       135       106         0
       431       135       106         0
       432       135       106         0
       433       135       106         0
       434       135       106         0
       435       135       106         0
       436       135       106         0
       437       135       109         1
       438       135       111         1
       439       135       111         1
       440       135       111         0
       441       135       111         0
       442       135       111         0
       443       135       112         0
       444       135       110         0
       445       135       112         0
       446       135       112         0
       447       135       112         0
       448       135       112         0
       449       135       110         0
       450       135       110         0
       451       135       112         0
       452       135       112         0
       453       135       110         0
       454       135       110         0
       455       135       109         0
       456       135       110         0
       457       135       109         0
       458       135       109         0
       459       135       109         0
       460       135       109         0
       461       135       116         1
       462       135       116         1
       463       135       116         0
       464       135       116         0
       465       135       116         0
       467       135       113         0
       468       135       113         0
       469       135       113         0
       470       135       113         0
       471       135       116         0
       472       135       114         0
       473       135       114         0
       474       135       113         0
       475       135       113         0
       476       135       114         0
       477       135       114         0
       479       135       119         1
       480       135       119         0
       481       135       119         0
       483       135       119         0
       485       135       119         0
       486       135       119         0
       488       135       125         1
       489       135       125         1
       490       135       125         1
       492       135       125         0
       493       135       124         0
       494       135       124         0
       495       135       124         0
       496       135       124         0
       497       135       124         0
       498       135       123         0
       499       135       124         0
       500       135       125         0
       501       135       124         0
       502       135       122         0
       503       135       123         0
       504       135       122         0
       505       135       123         0
       506       135       122         0
       507       135       123         0
       508       135       122         0
       509       135       125         0
       510       135       122         0
       511       135       123         0
       512       135       123         0
       513       135       122         0
       514       135       122         0
       515       135       128         1
       516       135       128         0
       517       135       128         0
       518       135       129         0
       520       135       129         0
       522       135       130         0
       523       135       130         0
       525       135       130         0
       526       135       133         1
       527       135       133         1
       528       135       133         1
       529       135       134         1
       530       135       134         0
       531       135       134         0
       532       135       134         0
       533       135       134         0
       534       135       134         0
       535       135       134         0
       536       135       137         1
       537       135       138         0
       538       135       138         0
       539       135       139         0
       540       135       138         0
       541       135       136         0
       542       135       136         0
       543       135       140         0
       544       135       140         0
       545       135       140         0
       546       135       137         0
       547       135       140         0
       548       135       138         0
       549       135       137         0
       550       135       138         0
       551       135       136         0
       552       135       137         0
       553       135       136         0
       554       135       135         0
       555       135       137         0
       556       135       140         0
       557       135       139         0
       558       135       136         0
       559       135       139         0
       560       135       140         0
       561       135       137         0
       562       135       135         0
       563       135       140         0
       564       135       137         0
       565       135       139         0
       566       135       136         0
       567       135       139         0
       568       135       139         0
       569       135       135         0
       570       135       135         0
       571       135       145         0
       572       135       141         0
       573       135       145         0
       574       135       146         1
       575       135       146         0
       576       135       143         0
       577       135       146         0
       578       135       145         0
       579       135       141         0
       580       135       142         0
       581       135       145         0
       582       135       147         0
       583       135       145         0
       584       135       146         0
       585       135       150         0
       586       135       145         0
       587       135       145         0
       588       135       146         0
       589       135       141         0
       590       135       145         0
