      8558         1      1023         0
      8559         1      1023         0
     10019         1      1238         0
     10020         1      1238         0
     10021         1      1238         0
     10025         1      1239         0
     10026         1      1239         0
     10027         1      1239         0
     10331         1      1288         0
     10332         1      1288         0
     10333         1      1288         0
     10588         1      1324         0
     10589         1      1324         0
     10590         1      1324         0
     10591         1      1324         0
     25246         2      3086         0
     11153         3      1415         0
     11154         3      1415         0
     11155         3      1415         0
     11156         3      1415         0
     11159         3      1415         0
     11160         3      1415         0
     11161         3      1415         0
     11162         3      1415         0
     11163         3      1415         0
     11164         3      1415         0
     11165         3      1415         0
     11166         3      1415         0
     11167         3      1415         0
     11168         3      1415         0
     11157         3      1415         1
     11158         3      1415         1
     15605         4      1806         0
     15689         4      1815         0
     22857         5      2591         0
     22858         5      2591         0
     22860         5      2591         0
     22859         5      2592         0
     22861         5      2592         0
     22862         5      2592         0
     23033         5      2609         0
     23034         5      2609         0
     23032         5      2610         0
     39385         5      4910         0
     39389         5      4912         0
     39401         5      4917         0
     39472         5      4938         0
      3509         6       647         0
      3525         6       650         0
     25301         7      3099         0
     25915         7      3218         0
     25916         7      3218         0
     25917         7      3218         0
     40827         7      5005         0
     40867         7      5007         0
     39666         7      5008         0
     40989         7      5018         0
     39788         7      5019         0
     39790         7      5019         0
     40997         7      5020         0
     39800         7      5021         0
     40776         7      5023         1
     40806         7      5024         0
     40853         7      5027         1
     41033         7      5029         1
     39859         7      5030         0
     39860         7      5030         0
     39789         7      5055         0
     40029         7      5080         1
     40053         7      5082         1
     40280         7      5094         0
     40412         7      5104         0
     40474         7      5108         0
     40509         7      5112         1
     41583         7      5113         0
     40528         7      5122         0
     40460         7      5216         0
     40487         7      5219         0
     39858         7      5309         0
     40715         7      5319         0
     40699         7      5331         1
     39734         7      5386         0
     39751         7      5387         0
     39787         7      5389         0
     39773         7      5396         0
     39815         7      5397         0
     39801         7      5401         0
     39889         7      5413         0
     39908         7      5418         0
     39935         7      5419         0
     40551         7      5420         0
     39953         7      5421         0
     25011         8      3043         0
     25051         8      3056         0
     25198         8      3078         0
     25268         8      3090         0
     25323         8      3107         0
     25324         8      3108         0
     25432         8      3126         0
     25433         8      3126         0
     25440         8      3127         0
     25627         8      3160         0
     25918         8      3219         0
     26471         8      3297         0
     26472         8      3297         0
     26529         8      3312         0
     26606         8      3325         0
     26628         8      3333         0
     26632         8      3334         0
     26649         8      3340         0
     26667         8      3345         0
     26668         8      3345         0
     26698         8      3353         0
     27146         8      3448         0
     27156         8      3449         0
     27229         8      3464         0
     40868         8      5033         0
     25081         9      3062         1
     25254         9      3087         1
     26061         9      3240         1
     26062         9      3240         1
     26491         9      3299         0
      8635        10      1042         0
      8636        10      1042         0
      9095        10      1112         0
      9096        10      1112         0
     10216        10      1273         0
     10217        10      1273         0
     10219        10      1273         0
     10218        10      1274         0
     10220        10      1274         0
     10221        10      1274         0
     10346        10      1291         0
     10347        10      1291         0
     10348        10      1291         0
     10473        10      1311         0
     10500        10      1313         0
     10501        10      1313         0
     10509        10      1314         0
     10510        10      1314         0
     10511        10      1314         0
     10522        10      1315         0
     10523        10      1315         0
     10524        10      1315         0
     10595        10      1326         1
     10596        10      1326         1
     10609        10      1328         1
     10610        10      1328         1
     24660        10      2973         0
     24700        10      2980         0
     24714        10      2983         0
     24715        10      2983         0
     24736        10      2987         0
     24827        10      3004         0
     25122        10      3069         0
     25136        10      3071         0
     25137        10      3071         0
     25247        10      3086         0
     25502        10      3137         1
     25503        10      3138         0
     25504        10      3138         1
     25578        10      3147         0
     25611        10      3155         0
     25945        10      3225         1
     39752        10      5017         0
     39910        10      5035         0
     39911        10      5035         0
     39682        10      5050         1
     39774        10      5054         1
     40681        10      5058         1
     39909        10      5064         1
     40105        10      5084         1
     41171        10      5085         0
     40205        10      5090         0
     40229        10      5091         0
     39654        10      5099         0
     41191        10      5100         1
     40428        10      5105         0
     40442        10      5106         0
     41323        10      5116         0
     40560        10      5117         0
     40571        10      5118         0
     40612        10      5125         0
     40623        10      5126         1
     40700        10      5306         0
     40747        10      5312         0
     41012        10      5313         0
     41013        10      5313         0
     41014        10      5313         0
     41015        10      5313         0
     39775        10      5314         0
     39954        10      5316         0
     39979        10      5325         0
     39655        10      5327         0
     39878        10      5329         0
     40008        10      5332         0
     40009        10      5332         0
     40031        10      5336         0
     39683        10      5340         0
     39890        10      5347         0
     39898        10      5350         0
     39791        10      5352         0
     40054        10      5355         0
     39753        10      5358         0
     39802        10      5366         0
     40121        10      5369         0
     40122        10      5369         0
     39827        10      5370         0
     39844        10      5372         0
     39936        10      5373         0
     39702        10      5383         0
     40314        10      5384         0
     40333        10      5385         0
     41334        10      5391         0
     40475        10      5407         0
     40510        10      5414         0
     39978        10      5425         0
     40598        10      5426         0
     41344        10      5427         0
     40030        10      5428         0
     40613        10      5429         0
     40624        10      5430         0
     40007        10      5431         0
     40652        10      5432         0
     25236        11      3085         0
     25248        12      3086         0
     25259        12      3088         0
     25612        12      3155         0
     25897        12      3215         0
     25898        12      3215         0
     24701        13      2980         1
     24716        13      2983         1
     24828        13      3004         0
     24829        13      3004         0
     25123        13      3069         1
     25153        13      3073         0
     25178        13      3076         1
     24842        14      3006         0
     24845        14      3007         0
     24846        14      3007         0
     24857        14      3010         0
     24858        14      3010         0
     24859        14      3010         0
     24860        14      3011         0
     24861        14      3011         0
     24870        14      3014         0
     24888        14      3021         0
     24982        14      3038         0
     25012        14      3044         0
     25021        14      3046         0
     25023        14      3047         0
     25024        14      3047         0
     25027        14      3049         0
     25028        14      3049         0
     25285        14      3095         0
     25325        14      3109         0
     25383        14      3118         0
     25594        14      3151         0
     25595        14      3151         0
     25620        14      3157         0
     25621        14      3157         0
     25622        14      3157         0
     25623        14      3157         0
     25629        14      3160         0
     25628        14      3162         0
     25657        14      3163         0
     25658        14      3163         0
     25669        14      3165         0
     25670        14      3165         0
     25671        14      3165         0
     25672        14      3165         0
     25702        14      3172         0
     25731        14      3179         0
     25749        14      3184         0
     25830        14      3200         0
     25831        14      3200         0
     25832        14      3200         0
     25833        14      3200         0
     25907        14      3217         0
     25908        14      3217         0
     25909        14      3217         0
     25949        14      3226         0
     25971        14      3231         0
     26079        14      3242         1
     26100        14      3244         1
     26133        14      3249         0
     26140        14      3251         0
     26149        14      3253         0
     26158        14      3260         0
     26162        14      3260         0
     26163        14      3261         0
     26159        14      3263         0
     26160        14      3264         0
     26161        14      3264         0
     26231        14      3268         0
     26230        14      3275         0
     26310        14      3277         0
     26409        14      3283         0
     26408        14      3284         0
     26515        14      3305         0
